"DAY(collection_week)","Comparisons","question_label","rolling_mean","Subgroups","rolling_n","Max of current_period","Max of previous_period"
2025-03-10 00:00:00,"State","Civic Intent score",52.245537734276894,"FL Florida",31,,
2025-03-10 00:00:00,"State","Civic Intent score",53.50211773436634,"AR Arkansas",5,,
2025-03-10 00:00:00,"State","Civic Intent score",53.87734449010393,"CA California",38,,
2025-03-10 00:00:00,"State","Civic Intent score",54.90010198714915,"IL Illinois",20,,
2025-03-10 00:00:00,"State","Civic Intent score",55.28287082422917,"IN Indiana",13,,
2025-03-10 00:00:00,"State","Civic Intent score",55.60971115380963,"VA Virginia",8,,
2025-03-10 00:00:00,"State","Civic Intent score",55.790298956627815,"DC District of Columbia",5,,
2025-03-10 00:00:00,"State","Civic Intent score",55.90985162719297,"NY New York",26,,
2025-03-10 00:00:00,"State","Civic Intent score",56.00672042843817,"OH Ohio",15,,
2025-03-10 00:00:00,"State","Civic Intent score",56.390006014017764,"NC North Carolina",20,,
2025-03-10 00:00:00,"State","Civic Intent score",56.80116116208628,"MN Minnesota",5,,
2025-03-10 00:00:00,"State","Civic Intent score",56.86146095510433,"TX Texas",28,,
2025-03-10 00:00:00,"State","Civic Intent score",57.263312825303025,"AL Alabama",6,,
2025-03-10 00:00:00,"State","Civic Intent score",58.18044642803697,"TN Tennessee",13,,
2025-03-10 00:00:00,"State","Civic Intent score",58.669696197906454,"IA Iowa",8,,
2025-03-10 00:00:00,"State","Civic Intent score",58.74768569867987,"NV Nevada",8,,
2025-03-10 00:00:00,"State","Civic Intent score",60.585287060715736,"AZ Arizona",15,,
2025-03-10 00:00:00,"State","Civic Intent score",61.3729431673535,"GA Georgia",17,,
2025-03-10 00:00:00,"State","Civic Intent score",61.74019110060405,"WA Washington",8,,
2025-03-10 00:00:00,"State","Civic Intent score",62.655681187614114,"MI Michigan",12,,
2025-03-10 00:00:00,"State","Civic Intent score",63.059012375695815,"CO Colorado",13,,
2025-03-10 00:00:00,"State","Civic Intent score",63.26184057026757,"NJ New Jersey",9,,
2025-03-10 00:00:00,"State","Civic Intent score",63.54853351955306,"OK Oklahoma",4,,
2025-03-10 00:00:00,"State","Civic Intent score",63.94189156846686,"PA Pennsylvania",17,,
2025-03-10 00:00:00,"State","Civic Intent score",65.01595800673034,"MO Missouri",5,,
2025-03-10 00:00:00,"State","Civic Intent score",66.32023680959905,"KY Kentucky",6,,
2025-03-10 00:00:00,"State","Civic Intent score",68.82313004335916,"UT Utah",7,,
2025-03-10 00:00:00,"State","Civic Intent score",74.70595725190063,"MD Maryland",8,,
2025-03-17 00:00:00,"ACP Community Type","Civic Intent score",44.72418460604283,"Hispanic Centers",14,,
2025-03-17 00:00:00,"ACP Community Type","Civic Intent score",50.284916201117305,"Aging Farmlands",4,,
2025-03-17 00:00:00,"ACP Community Type","Civic Intent score",54.07977793792651,"Not available",6,,
2025-03-17 00:00:00,"ACP Community Type","Civic Intent score",54.13873291037263,"Evangelical Hubs",16,,
2025-03-17 00:00:00,"ACP Community Type","Civic Intent score",55.09248639270788,"Middle Suburbs",20,,
2025-03-17 00:00:00,"ACP Community Type","Civic Intent score",55.735462121341314,"African American South",14,,
2025-03-17 00:00:00,"ACP Community Type","Civic Intent score",57.267023818582096,"Exurbs",36,,
2025-03-17 00:00:00,"ACP Community Type","Civic Intent score",57.43726219946966,"Big Cities",104,,
2025-03-17 00:00:00,"ACP Community Type","Civic Intent score",57.768312039362456,"Working Class Country",10,,
2025-03-17 00:00:00,"ACP Community Type","Civic Intent score",59.54614299807378,"College Towns",36,,
2025-03-17 00:00:00,"ACP Community Type","Civic Intent score",61.43318365626969,"Urban Burbs",90,,
2025-03-17 00:00:00,"ACP Community Type","Civic Intent score",61.87712916718365,"Rural Middle America",34,,
2025-03-17 00:00:00,"ACP Community Type","Civic Intent score",63.28035044723812,"Graying America",21,,
2025-03-17 00:00:00,"ACP Community Type","Civic Intent score",66.99003498388251,"LDS Enclaves",5,,
2025-03-17 00:00:00,"Age","Civic Intent score",55.39378971813856,"50 to 64",102,,
2025-03-17 00:00:00,"Age","Civic Intent score",57.52042696608818,"65 to 85",85,,
2025-03-17 00:00:00,"Age","Civic Intent score",58.371474515583095,"30 to 34",37,,
2025-03-17 00:00:00,"Age","Civic Intent score",59.61045853998985,"35 to 49",102,,
2025-03-17 00:00:00,"Age","Civic Intent score",60.44619390414801,"25 to 29",31,,
2025-03-17 00:00:00,"Age","Civic Intent score",62.79887216133593,"18 to 24",45,,
2025-03-17 00:00:00,"All","Civic Intent score",58.47277918214793,"All",402,,
2025-03-17 00:00:00,"Children in Home","Civic Intent score",56.79189985189274,"No children in home",265,,
2025-03-17 00:00:00,"Children in Home","Civic Intent score",61.69540299636714,"Children in home",137,,
2025-03-17 00:00:00,"Demographics","Civic Intent score",52.7020424673195,"Under $25,000",48,,
2025-03-17 00:00:00,"Demographics","Civic Intent score",58.10262237494829,"$100,000 to $150,000",79,,
2025-03-17 00:00:00,"Demographics","Civic Intent score",58.51945749042115,"$25,000 to $49,999",56,,
2025-03-17 00:00:00,"Demographics","Civic Intent score",59.07007728651077,"Prefer not to answer",31,,
2025-03-17 00:00:00,"Demographics","Civic Intent score",59.124464375776554,"$75,000 to $99,999",55,,
2025-03-17 00:00:00,"Demographics","Civic Intent score",59.98372413610271,"$50,000 to $74,999",66,,
2025-03-17 00:00:00,"Demographics","Civic Intent score",60.4835287243694,"Over $150,000",67,,
2025-03-17 00:00:00,"Ethnicity","Civic Intent score",49.5078199911358,"Other",7,,
2025-03-17 00:00:00,"Ethnicity","Civic Intent score",55.017552136752606,"Hispanic/Latino",43,,
2025-03-17 00:00:00,"Ethnicity","Civic Intent score",58.30278236511127,"Asian",21,,
2025-03-17 00:00:00,"Ethnicity","Civic Intent score",58.3801939987851,"Prefer not to answer",8,,
2025-03-17 00:00:00,"Ethnicity","Civic Intent score",58.6480085629839,"Caucasian/White",314,,
2025-03-17 00:00:00,"Ethnicity","Civic Intent score",63.534262928557325,"African American",47,,
2025-03-17 00:00:00,"Gender","Civic Intent score",58.29048841139661,"Female",203,,
2025-03-17 00:00:00,"Gender","Civic Intent score",58.668209250926225,"Male",199,,
2025-03-17 00:00:00,"Giver Type","Civic Intent score",39.81402280438689,"Non-giver",140,,
2025-03-17 00:00:00,"Giver Type","Civic Intent score",70.62989833606883,"Gave something else",137,,
2025-03-17 00:00:00,"Giver Type","Civic Intent score",70.92667047351283,"Gave to registered nonprofit",197,,
2025-03-17 00:00:00,"Giver Type","Civic Intent score",71.24255352909564,"Gave to informal group",136,,
2025-03-17 00:00:00,"Giver Type","Civic Intent score",71.47010292314543,"Gave items",151,,
2025-03-17 00:00:00,"Giver Type","Civic Intent score",71.59611246896077,"Gave to individual",139,,
2025-03-17 00:00:00,"Giver Type","Civic Intent score",71.65962112031943,"Gave money",158,,
2025-03-17 00:00:00,"Giver Type","Civic Intent score",73.38190316622723,"Volunteered",104,,
2025-03-17 00:00:00,"Giver Type","Civic Intent score",74.32579691568009,"Advocated",92,,
2025-03-17 00:00:00,"State","Civic Intent score",41.75977653631285,"MS Mississippi",4,,
2025-03-17 00:00:00,"State","Civic Intent score",46.76424581005586,"OR Oregon",5,,
2025-03-17 00:00:00,"State","Civic Intent score",52.38065773737493,"NY New York",25,,
2025-03-17 00:00:00,"State","Civic Intent score",52.497450723136424,"CT Connecticut",7,,
2025-03-17 00:00:00,"State","Civic Intent score",53.4032671758448,"MA Massachusetts",10,,
2025-03-17 00:00:00,"State","Civic Intent score",54.09797611000484,"IN Indiana",13,,
2025-03-17 00:00:00,"State","Civic Intent score",54.107475500038014,"OK Oklahoma",5,,
2025-03-17 00:00:00,"State","Civic Intent score",54.27100787563957,"WI Wisconsin",11,,
2025-03-17 00:00:00,"State","Civic Intent score",55.28871071125301,"VA Virginia",7,,
2025-03-17 00:00:00,"State","Civic Intent score",55.94224783325037,"AZ Arizona",14,,
2025-03-17 00:00:00,"State","Civic Intent score",56.33318766863896,"CA California",36,,
2025-03-17 00:00:00,"State","Civic Intent score",56.9988400554668,"TX Texas",29,,
2025-03-17 00:00:00,"State","Civic Intent score",57.01276695846618,"NC North Carolina",19,,
2025-03-17 00:00:00,"State","Civic Intent score",57.11998422499886,"AR Arkansas",6,,
2025-03-17 00:00:00,"State","Civic Intent score",57.21962703768638,"FL Florida",32,,
2025-03-17 00:00:00,"State","Civic Intent score",59.09287709497206,"SD South Dakota",4,,
2025-03-17 00:00:00,"State","Civic Intent score",59.23994439900894,"IL Illinois",18,,
2025-03-17 00:00:00,"State","Civic Intent score",59.60350404309624,"TN Tennessee",14,,
2025-03-17 00:00:00,"State","Civic Intent score",59.877758640973916,"WA Washington",7,,
2025-03-17 00:00:00,"State","Civic Intent score",61.13217623867758,"NV Nevada",9,,
2025-03-17 00:00:00,"State","Civic Intent score",61.564694866606764,"GA Georgia",16,,
2025-03-17 00:00:00,"State","Civic Intent score",61.93546307569486,"CO Colorado",10,,
2025-03-17 00:00:00,"State","Civic Intent score",62.10989092557829,"LA Louisiana",6,,
2025-03-17 00:00:00,"State","Civic Intent score",62.39840717673443,"OH Ohio",13,,
2025-03-17 00:00:00,"State","Civic Intent score",63.042861800888794,"MI Michigan",14,,
2025-03-17 00:00:00,"State","Civic Intent score",65.1971054149085,"UT Utah",6,,
2025-03-17 00:00:00,"State","Civic Intent score",65.94668508893281,"PA Pennsylvania",21,,
2025-03-17 00:00:00,"State","Civic Intent score",66.32023680959905,"KY Kentucky",6,,
2025-03-17 00:00:00,"State","Civic Intent score",67.49683834035064,"MO Missouri",7,,
2025-03-17 00:00:00,"State","Civic Intent score",70.30656424581004,"NE Nebraska",4,,
2025-03-24 00:00:00,"ACP Community Type","Civic Intent score",46.464859000822926,"Hispanic Centers",15,,
2025-03-24 00:00:00,"ACP Community Type","Civic Intent score",56.79643965361394,"Graying America",24,,
2025-03-24 00:00:00,"ACP Community Type","Civic Intent score",56.99115503246161,"Exurbs",32,,
2025-03-24 00:00:00,"ACP Community Type","Civic Intent score",57.1558320406192,"African American South",13,,
2025-03-24 00:00:00,"ACP Community Type","Civic Intent score",58.07263374558868,"Middle Suburbs",22,,
2025-03-24 00:00:00,"ACP Community Type","Civic Intent score",58.073011095569235,"College Towns",36,,
2025-03-24 00:00:00,"ACP Community Type","Civic Intent score",58.19516442364645,"Rural Middle America",34,,
2025-03-24 00:00:00,"ACP Community Type","Civic Intent score",59.14179669530952,"Evangelical Hubs",16,,
2025-03-24 00:00:00,"ACP Community Type","Civic Intent score",59.217070972465265,"Urban Burbs",93,,
2025-03-24 00:00:00,"ACP Community Type","Civic Intent score",59.26492290780807,"Military Posts",14,,
2025-03-24 00:00:00,"ACP Community Type","Civic Intent score",59.81438400530037,"Big Cities",95,,
2025-03-24 00:00:00,"ACP Community Type","Civic Intent score",67.68849143804893,"Working Class Country",8,,
2025-03-24 00:00:00,"Age","Civic Intent score",55.333412537197006,"50 to 64",101,,
2025-03-24 00:00:00,"Age","Civic Intent score",57.415907234814696,"30 to 34",39,,
2025-03-24 00:00:00,"Age","Civic Intent score",58.17721137682585,"65 to 85",86,,
2025-03-24 00:00:00,"Age","Civic Intent score",58.25216471203354,"35 to 49",103,,
2025-03-24 00:00:00,"Age","Civic Intent score",61.53749312591596,"25 to 29",27,,
2025-03-24 00:00:00,"Age","Civic Intent score",62.7642861156822,"18 to 24",46,,
2025-03-24 00:00:00,"All","Civic Intent score",58.2312518001047,"All",402,,
2025-03-24 00:00:00,"Children in Home","Civic Intent score",56.6255494775566,"No children in home",271,,
2025-03-24 00:00:00,"Children in Home","Civic Intent score",61.50469743508934,"Children in home",131,,
2025-03-24 00:00:00,"Demographics","Civic Intent score",50.557898141436056,"Under $25,000",50,,
2025-03-24 00:00:00,"Demographics","Civic Intent score",53.78884369115625,"Prefer not to answer",31,,
2025-03-24 00:00:00,"Demographics","Civic Intent score",58.43931693161182,"$25,000 to $49,999",58,,
2025-03-24 00:00:00,"Demographics","Civic Intent score",58.77846634226485,"$50,000 to $74,999",64,,
2025-03-24 00:00:00,"Demographics","Civic Intent score",60.36455439164268,"$100,000 to $150,000",73,,
2025-03-24 00:00:00,"Demographics","Civic Intent score",60.54206590014278,"Over $150,000",69,,
2025-03-24 00:00:00,"Demographics","Civic Intent score",60.94449309312175,"$75,000 to $99,999",57,,
2025-03-24 00:00:00,"Ethnicity","Civic Intent score",55.188275197279445,"Hispanic/Latino",36,,
2025-03-24 00:00:00,"Ethnicity","Civic Intent score",57.784756729900565,"Caucasian/White",313,,
2025-03-24 00:00:00,"Ethnicity","Civic Intent score",59.12822407304267,"Asian",20,,
2025-03-24 00:00:00,"Ethnicity","Civic Intent score",59.523623997493104,"Prefer not to answer",8,,
2025-03-24 00:00:00,"Ethnicity","Civic Intent score",64.31700823714407,"African American",50,,
2025-03-24 00:00:00,"Gender","Civic Intent score",57.99312240502773,"Male",198,,
2025-03-24 00:00:00,"Gender","Civic Intent score",58.476816363588775,"Female",204,,
2025-03-24 00:00:00,"Giver Type","Civic Intent score",39.34777575865261,"Non-giver",146,,
2025-03-24 00:00:00,"Giver Type","Civic Intent score",71.19322653850587,"Gave to registered nonprofit",187,,
2025-03-24 00:00:00,"Giver Type","Civic Intent score",71.45406680999506,"Gave something else",126,,
2025-03-24 00:00:00,"Giver Type","Civic Intent score",72.0485401692772,"Gave items",142,,
2025-03-24 00:00:00,"Giver Type","Civic Intent score",72.11069012000404,"Gave money",153,,
2025-03-24 00:00:00,"Giver Type","Civic Intent score",72.17566338708656,"Gave to individual",135,,
2025-03-24 00:00:00,"Giver Type","Civic Intent score",72.38543879202125,"Gave to informal group",139,,
2025-03-24 00:00:00,"Giver Type","Civic Intent score",72.60586801366506,"Volunteered",111,,
2025-03-24 00:00:00,"Giver Type","Civic Intent score",74.59023412981975,"Advocated",89,,
2025-03-24 00:00:00,"State","Civic Intent score",48.3893156424581,"DE Delaware",4,,
2025-03-24 00:00:00,"State","Civic Intent score",50.213623964724455,"NH New Hampshire",6,,
2025-03-24 00:00:00,"State","Civic Intent score",51.0154398221754,"CO Colorado",10,,
2025-03-24 00:00:00,"State","Civic Intent score",51.113687150837976,"OR Oregon",5,,
2025-03-24 00:00:00,"State","Civic Intent score",52.56285877554701,"WA Washington",6,,
2025-03-24 00:00:00,"State","Civic Intent score",52.815045023539895,"NY New York",22,,
2025-03-24 00:00:00,"State","Civic Intent score",52.92140379655707,"VA Virginia",11,,
2025-03-24 00:00:00,"State","Civic Intent score",53.266534302843844,"TN Tennessee",12,,
2025-03-24 00:00:00,"State","Civic Intent score",54.90039485849079,"AZ Arizona",9,,
2025-03-24 00:00:00,"State","Civic Intent score",55.21470365743846,"NC North Carolina",17,,
2025-03-24 00:00:00,"State","Civic Intent score",56.03351955307263,"MS Mississippi",5,,
2025-03-24 00:00:00,"State","Civic Intent score",56.22347903865671,"IN Indiana",14,,
2025-03-24 00:00:00,"State","Civic Intent score",56.50558659217876,"WY Wyoming",4,,
2025-03-24 00:00:00,"State","Civic Intent score",56.806036829768345,"CA California",41,,
2025-03-24 00:00:00,"State","Civic Intent score",57.48247772757753,"DC District of Columbia",5,,
2025-03-24 00:00:00,"State","Civic Intent score",57.54677019461886,"FL Florida",33,,
2025-03-24 00:00:00,"State","Civic Intent score",57.82483598866036,"IA Iowa",7,,
2025-03-24 00:00:00,"State","Civic Intent score",57.89635417024306,"MI Michigan",14,,
2025-03-24 00:00:00,"State","Civic Intent score",58.19800127330336,"WI Wisconsin",11,,
2025-03-24 00:00:00,"State","Civic Intent score",58.24551273358327,"SC South Carolina",7,,
2025-03-24 00:00:00,"State","Civic Intent score",58.9046787709497,"ND North Dakota",4,,
2025-03-24 00:00:00,"State","Civic Intent score",59.26556287678156,"PA Pennsylvania",22,,
2025-03-24 00:00:00,"State","Civic Intent score",59.650305631812024,"TX Texas",26,,
2025-03-24 00:00:00,"State","Civic Intent score",60.16743147002977,"OH Ohio",15,,
2025-03-24 00:00:00,"State","Civic Intent score",60.77909017570168,"GA Georgia",20,,
2025-03-24 00:00:00,"State","Civic Intent score",61.45132847910787,"MA Massachusetts",10,,
2025-03-24 00:00:00,"State","Civic Intent score",62.69565896617799,"IL Illinois",15,,
2025-03-24 00:00:00,"State","Civic Intent score",62.74204023096984,"NJ New Jersey",11,,
2025-03-24 00:00:00,"State","Civic Intent score",65.30886087805763,"NV Nevada",9,,
2025-03-24 00:00:00,"State","Civic Intent score",65.99110529616449,"MN Minnesota",5,,
2025-03-24 00:00:00,"State","Civic Intent score",67.51428574882347,"KY Kentucky",7,,
2025-03-24 00:00:00,"State","Civic Intent score",69.66155123318035,"MO Missouri",6,,
2025-03-24 00:00:00,"State","Civic Intent score",75.56430837601208,"MD Maryland",7,,
2025-03-31 00:00:00,"ACP Community Type","Civic Intent score",51.76650956664164,"Hispanic Centers",19,,
2025-03-31 00:00:00,"ACP Community Type","Civic Intent score",54.13926774952137,"Military Posts",14,,
2025-03-31 00:00:00,"ACP Community Type","Civic Intent score",54.53937473204154,"Graying America",18,,
2025-03-31 00:00:00,"ACP Community Type","Civic Intent score",56.591218195683304,"Middle Suburbs",18,,
2025-03-31 00:00:00,"ACP Community Type","Civic Intent score",57.13467853891613,"College Towns",37,,
